lnwage,educ,exper,tenure,isco,female,lfp,age,kids6,kids714,wt,mstat
3.6463308,10.5,25.166666,3.8333333,3,0,1,44,0,2,1.060595446584939,2
3.2078259,10.5,3.75,1,3,0,1,26,0,0,.5302977232924694,1
3.1461325,10.5,14.666667,11.583333,3,1,1,52,0,0,.5302977232924694,3
3.3597064,10.5,18.166666,2,3,1,1,37,0,0,1.060595446584939,2
3.8665717,17.5,9.541667,7.3333335,3,1,1,56,0,0,1.060595446584939,2
3.4673371,10.5,28.083334,16.333334,3,0,1,50,0,1,1.060595446584939,2
3.1308649,10.5,17.083334,5.5,3,1,1,43,0,0,1.060595446584939,2
3.8930051,10.5,12.666667,5.4166665,3,0,1,38,0,0,1.060595446584939,2
3.4850368,10.5,12.875,.083333336,3,1,1,32,1,0,1.060595446584939,2
3.5561328,10.5,33.25,21,3,0,1,55,0,0,.5302977232924694,3
3.5458088,9,27.25,25.166666,3,0,1,47,0,0,1.060595446584939,2
3.9843547,15,1.0833334,34.916668,3,0,1,59,0,0,1.060595446584939,2
3.2078259,5,22,.25,3,1,1,50,0,0,1.060595446584939,3
3.4084966,12,20.166666,4.3333335,3,1,1,39,0,0,1.060595446584939,2
3.8381968,10.5,6.0833335,13.25,3,0,1,40,0,2,1.060595446584939,2
3.5593195,10.5,22.083334,7.0833335,3,1,1,43,0,0,.5302977232924694,1
3.3566716,10.5,7.75,7.3333335,3,1,1,26,0,0,1.060595446584939,1
3.8597302,10,26.166666,19.666666,3,1,1,55,0,0,.5302977232924694,3
3.7764816,12,17.666666,4.0833335,3,0,1,52,1,2,1.060595446584939,2
3.3131864,5,.083333336,.16666667,3,0,1,18,0,0,1.590893169877408,1
3.9009731,10.5,31.916666,18.75,3,0,1,52,0,0,1.060595446584939,3
3.53633,15,6.3333335,2.75,3,0,1,36,0,0,1.060595446584939,1
3.2222147,10.5,30,8.416667,3,0,1,50,0,0,.5302977232924694,1
3.7550192,10.5,23.75,21.583334,3,0,1,43,0,0,1.060595446584939,2
3.373811,12.5,8.291667,11.916667,3,1,1,46,1,0,1.060595446584939,2
3.9110236,10.5,22.583334,9.666667,3,0,1,43,1,1,1.060595446584939,2
2.8431828,10.5,17.458334,24.416666,3,1,1,61,0,0,.5302977232924694,3
2.1345315,17.5,7,7,3,0,1,32,0,0,.5302977232924694,1
3.7594736,10,21.833334,21.333334,3,1,1,59,0,0,.5302977232924694,3
3.6628604,10.5,33.916668,24.083334,3,0,1,54,0,0,1.590893169877408,2
3.2441936,10.5,12,5.6666665,3,1,1,36,0,3,1.060595446584939,2
3.5600467,12,12.458333,1.0833334,3,1,1,32,1,0,1.060595446584939,1
3.7318969,10.5,10.5,17.333334,3,1,1,46,0,0,1.060595446584939,3
3.5495753,12.5,0,0,3,0,1,26,0,0,.5302977232924694,1
3.4033377,10.5,22.5,12.25,3,1,1,61,0,0,.5302977232924694,1
3.6760919,10.5,14.25,3.6666667,3,1,1,36,1,0,.5302977232924694,3
3.4497621,10.5,32.416668,17.416666,3,1,1,59,0,0,.5302977232924694,3
3.4978201,10.5,20.25,6.8333335,3,1,1,40,1,0,1.060595446584939,2
4.0786543,12,4.0833335,.33333334,3,1,1,28,0,0,.5302977232924694,1
3.7186515,17.5,4.9166665,2.9166667,3,1,1,31,1,0,1.060595446584939,2
3.6124294,12,33.166668,2.1666667,3,0,1,51,0,0,.5302977232924694,1
3.1918256,9,18.416666,.83333331,3,1,1,38,0,0,.5302977232924694,1
3.5195229,12,16.416666,5.25,3,0,1,35,0,0,.5302977232924694,1
3.6698616,10.5,38.416668,35.25,3,0,1,57,0,0,.5302977232924694,3
3.5908182,10.5,12.625,3.75,3,1,1,51,0,1,1.060595446584939,2
3.0095041,12,1.0833334,1.0833334,3,0,1,22,0,0,1.060595446584939,1
3.4432397,12,10.458333,1.8333334,3,1,1,38,0,0,.5302977232924694,1
3.2178764,10.5,16.958334,13.583333,3,1,1,59,0,0,.5302977232924694,3
3.1853533,10.5,6.0833335,1.6666666,3,1,1,30,0,0,1.060595446584939,1
3.5073426,12,9.833333,9.083333,3,1,1,39,0,0,1.060595446584939,1
3.3131864,12,2.4166667,2,3,0,1,24,0,0,.5302977232924694,1
3.3619766,10.5,19,12.666667,3,0,1,37,1,0,1.060595446584939,2
2.0139036,10.5,11.291667,12.583333,3,1,1,59,0,0,1.060595446584939,2
3.4041584,9,6,2.6666667,3,0,1,27,0,0,.5302977232924694,1
3.4383497,10.5,20.166666,10,3,0,1,38,0,0,.5302977232924694,1
3.6197116,15,11.833333,8.75,3,0,1,36,0,0,.5302977232924694,1
3.2643964,17.5,1.5833334,1.0833334,3,0,1,28,0,0,.5302977232924694,1
1.6188492,9,0,0,3,1,1,18,0,0,2.121190893169878,1
3.6104381,15,8.666667,1.8333334,3,0,1,37,0,0,.5302977232924694,1
3.0529034,10.5,8,4,3,0,1,24,0,0,.5302977232924694,1
3.235225,10.5,22.166666,8.916667,3,1,1,55,0,0,1.060595446584939,2
3.6698616,12.5,35.416668,25.833334,3,0,1,57,0,0,1.060595446584939,2
3.5593195,12.5,4.3333335,2.25,3,0,1,30,2,0,1.060595446584939,2
3.4673371,10.5,4,9.75,3,1,1,33,0,0,1.060595446584939,1
3.0162768,12,18.166666,10.5,3,0,1,48,0,0,.5302977232924694,1
4.2294774,10.5,6.6666665,10,3,1,1,57,0,0,.5302977232924694,3
3.3911481,10.5,20.666666,6.1666665,3,1,1,43,0,1,.5302977232924694,1
3.3714554,10.5,33.75,4.1666665,3,0,1,54,0,0,.5302977232924694,3
3.279285,10.5,10.916667,7.75,3,0,1,34,1,1,1.060595446584939,2
3.1954036,10.5,.91666669,.91666669,3,1,1,22,0,0,1.590893169877408,1
3.6496587,17.5,19.083334,11.25,3,0,1,56,0,0,1.060595446584939,2
3.4802406,12.5,17.25,16.166666,3,1,1,55,0,0,1.590893169877408,2
3.495508,12,10.25,11.166667,4,1,1,35,0,0,1.060595446584939,2
3.8078828,10,30.25,2.8333333,4,1,1,49,0,0,.5302977232924694,1
3.495508,10.5,17.416666,17.416666,4,1,1,42,0,0,1.060595446584939,2
3.9417951,10,34.75,25.416666,4,0,1,54,0,0,1.590893169877408,2
3.9417951,17.5,24.25,16.333334,4,0,1,49,0,0,1.060595446584939,2
3.5593195,10.5,14.833333,1.5,4,0,1,38,0,0,.5302977232924694,3
3.235225,10.5,5.6666665,5.6666665,4,1,1,25,0,0,.5302977232924694,1
4.0288067,12,27.166666,8.333333,4,1,1,50,0,0,.5302977232924694,1
3.4309695,10.5,13.875,19.583334,4,1,1,53,0,0,1.060595446584939,2
3.095463,10.5,26.916666,16.916666,4,0,1,50,0,2,2.121190893169878,2
3.2078259,10.5,5.875,.58333331,4,1,1,39,0,1,1.060595446584939,2
2.6756091,12,26.125,.083333336,4,1,1,54,0,0,1.590893169877408,2
3.1864347,10.5,7.4166665,3.9166667,4,1,1,27,0,0,.5302977232924694,1
3.1426008,11.5,2.4166667,.083333336,4,0,1,23,0,0,1.590893169877408,1
3.2884939,10.5,3.6666667,2.25,4,0,1,23,0,0,1.590893169877408,1
3.3965681,10.5,8.166667,.083333336,4,1,1,27,0,0,.5302977232924694,1
3.1974549,9,26.75,14.916667,4,1,1,53,0,0,1.060595446584939,3
3.3131864,10.5,17.791666,.083333336,4,1,1,42,0,0,.5302977232924694,1
1.2394429,5,.91666669,.16666667,4,1,1,18,0,0,1.590893169877408,1
3.0449226,9,14.333333,7,4,1,1,56,0,0,3.181786339754816,2
3.8930051,10.5,12.25,6,4,1,1,57,0,0,1.060595446584939,3
2.9767144,10.5,.33333334,.33333334,4,1,1,21,0,0,.5302977232924694,1
3.2131031,10.5,9.791667,.083333336,4,1,1,41,0,2,1.060595446584939,2
2.2835672,10.5,6.3333335,1.9166666,4,0,1,23,0,0,1.590893169877408,1
1.6084385,10.5,5.625,4.5833335,4,1,1,39,0,2,1.060595446584939,2
3.400198,10.5,7.6666665,7.6666665,4,1,1,28,0,0,1.060595446584939,2
4.6124697,17.5,8.791667,1.0833334,4,1,1,45,0,0,1.590893169877408,3
4.6603146,12,15.5,2.75,4,1,1,42,0,2,1.060595446584939,2
3.0704069,9,13.5,1,4,1,1,27,0,0,1.060595446584939,2
3.5420282,10.5,27.125,6.4166665,4,1,1,56,0,0,.5302977232924694,3
3.698849,10.5,13.666667,1.5833334,4,1,1,35,0,1,1.060595446584939,2
2.8824036,10.5,5.875,6.0833335,4,1,1,27,0,0,2.121190893169878,1
3.7186515,12,8.083333,11,4,1,1,59,0,0,1.060595446584939,2
3.5116374,10.5,20.75,4.8333335,4,0,1,38,0,0,1.060595446584939,1
3.2131031,9,17.708334,2.3333333,4,1,1,50,0,0,.5302977232924694,3
3.48754,12.5,22.083334,14.666667,4,1,1,44,0,0,.5302977232924694,1
3.6778297,10.5,22.166666,11.916667,4,0,1,39,1,1,1.060595446584939,2
1.5588572,9,0,0,4,1,1,18,0,0,1.590893169877408,1
3.3131864,10.5,9.208333,15.75,4,1,1,45,0,0,2.121190893169878,3
5.2590966,10.5,9.625,8.416667,4,1,1,59,0,0,.5302977232924694,3
3.7096016,10.5,17.166666,23.083334,4,1,1,56,0,0,.5302977232924694,3
3.4179754,9.75,38.166668,14.666667,4,1,1,55,0,0,.5302977232924694,1
3.495508,10,5.2083335,2.0833333,4,1,1,33,1,1,1.060595446584939,2
3.53633,10.5,1.75,.75,4,1,1,43,0,1,.5302977232924694,3
3.2884939,10.5,10.166667,5.8333335,4,0,1,31,0,0,.5302977232924694,1
3.6316402,10.5,9.583333,3.0833333,4,1,1,30,1,0,1.060595446584939,2
3.0255044,10.5,18.166666,14.083333,4,1,1,35,0,0,1.060595446584939,2
3.6698616,12,21.625,20,4,1,1,58,0,0,1.060595446584939,2
3.3131864,12,13.875,17.583334,4,1,1,45,0,1,2.121190893169878,2
3.2178764,10.5,15,3,4,1,1,33,0,0,.5302977232924694,1
3.5318494,10.5,20.375,16.083334,4,1,1,49,0,0,1.060595446584939,2
2.97226,11.5,1.6666666,1.6666666,4,1,1,19,0,0,1.590893169877408,1
3.1432874,12,17.666666,3.75,4,1,1,52,0,1,1.060595446584939,3
3.6007123,10,5,.75,4,1,1,34,1,1,.5302977232924694,3
3.2200961,10,11,1.75,4,1,1,31,0,0,1.060595446584939,3
3.0900428,9,20.833334,35.5,4,1,1,59,0,0,1.060595446584939,2
3.4368005,10,26.833334,10.833333,4,1,1,55,0,0,1.060595446584939,2
3.3619766,10.5,37.5,25.416666,4,1,1,53,0,0,1.060595446584939,2
3.495508,10.5,19.333334,13.5,4,1,1,47,0,0,1.060595446584939,3
3.0255044,10.5,11.125,10.083333,4,1,1,37,1,1,1.060595446584939,2
2.8523712,12,4.1666665,2.1666667,4,1,1,24,0,0,1.060595446584939,1
3.3372841,10.5,5.0416665,10.083333,4,0,1,28,0,0,1.060595446584939,1
2.97226,10.5,.33333334,0,4,1,1,21,0,0,2.121190893169878,1
3.495508,12.5,8.166667,3.6666667,4,1,1,33,0,0,1.060595446584939,2
3.6233413,12,10.666667,10,4,1,1,39,0,0,.5302977232924694,1
3.48754,9,30.833334,24.75,4,1,1,50,0,0,.5302977232924694,3
3.3131864,17.5,4.7083335,4.1666665,4,1,1,42,0,2,1.060595446584939,3
3.5593195,10.5,20.25,1.5,4,0,1,38,0,0,.5302977232924694,1
2.7253997,10.5,5,2.5,4,1,1,29,2,0,1.060595446584939,2
3.2643964,12.5,2.4166667,2.5,4,1,1,26,0,0,1.060595446584939,1
3.9962833,10.5,3.7916667,2,4,1,1,39,0,1,.5302977232924694,3
3.6863906,10,25.916666,5,4,0,1,45,0,0,1.060595446584939,2
3.4529483,10.5,4.25,4.1666665,4,1,1,29,1,0,.5302977232924694,3
3.4062769,12.5,37.583332,8.25,4,1,1,58,0,0,.5302977232924694,1
3.2369223,12,23.916666,.75,4,1,1,49,0,0,1.590893169877408,2
3.3378792,12,18,10.25,4,1,1,41,0,0,.5302977232924694,1
3.1574843,10.5,12.083333,1.8333334,4,1,1,33,0,0,.5302977232924694,1
3.3977439,10,16.625,8.916667,4,1,1,49,0,0,.5302977232924694,3
3.3503261,10.5,16.291666,28.083334,4,1,1,50,0,0,1.060595446584939,2
3.2643964,9,33,8.083333,4,1,1,48,0,0,.5302977232924694,1
3.824012,10.5,21.583334,.66666669,4,1,1,42,0,1,.5302977232924694,3
4.2070045,11.5,13,24.75,4,0,1,56,0,0,1.060595446584939,2
2.9301941,12,.83333331,.83333331,4,0,1,20,0,0,1.590893169877408,1
3.7112167,12,19.333334,19.333334,4,1,1,38,0,0,.5302977232924694,1
2.925421,10.5,.91666669,1.8333334,4,1,1,20,0,0,2.121190893169878,1
3.964395,10.5,19.125,8.833333,4,1,1,61,0,0,1.060595446584939,3
3.5244956,10.5,10,10.166667,4,1,1,54,0,0,1.590893169877408,2
3.2362254,10.5,37.166668,30.083334,4,0,1,56,0,0,1.060595446584939,2
3.7186515,10.5,7.8333335,12.666667,4,0,1,50,0,0,1.060595446584939,2
3.6791208,10.5,21.083334,.083333336,4,0,1,40,0,2,1.060595446584939,2
3.2408659,10.5,10.666667,3.0833333,4,0,1,30,0,0,.5302977232924694,1
3.1548939,10.5,11.666667,2.4166667,4,1,1,32,0,0,1.060595446584939,1
3.4041584,10.5,11.875,2.1666667,4,1,1,37,0,0,1.060595446584939,3
3.7969835,12,6.5833335,16.833334,4,0,1,43,0,2,1.060595446584939,2
3.5138571,10.5,8.458333,3.0833333,4,1,1,37,2,2,1.590893169877408,2
3.5678287,10.5,11.458333,2.9166667,4,1,1,35,0,2,.5302977232924694,3
3.5885985,10.5,38,22.583334,4,0,1,56,0,0,1.060595446584939,2
3.4185469,10.5,17,6.6666665,4,0,1,35,2,0,1.060595446584939,2
3.4802406,10.5,29.083334,5.8333335,4,1,1,49,0,0,.5302977232924694,1
3.6008685,10.5,18.541666,7.4166665,4,0,1,41,0,1,1.060595446584939,2
3.1954036,10.5,18.833334,18.083334,4,1,1,54,0,0,.5302977232924694,3
3.2078259,10.5,33.75,2.1666667,4,0,1,56,0,0,1.060595446584939,3
.90524089,9,3.6666667,2.75,4,0,1,19,0,0,1.590893169877408,1
3.824012,10.5,5.3333335,4.8333335,4,0,1,27,0,0,.5302977232924694,1
3.1405737,11.5,13.75,4.4166665,4,0,1,36,2,0,1.060595446584939,2
3.228287,10.5,7.0833335,2.6666667,4,0,1,28,0,0,.5302977232924694,1
3.2372007,12.5,13.333333,7.5,4,0,1,36,1,1,1.060595446584939,2
3.0387497,10.5,12.041667,2.25,4,1,1,34,1,0,1.060595446584939,2
2.1737523,5,30.583334,30.583334,4,1,1,50,0,0,.5302977232924694,3
3.1355054,10.5,1.0833334,1.0833334,4,0,1,20,0,0,2.121190893169878,1
3.0750501,9,34.5,12.333333,4,0,1,51,0,0,.5302977232924694,3
3.061872,10.5,12.25,6.3333335,4,1,1,33,3,0,1.060595446584939,2
3.2178764,10.5,9.5,9.5,4,0,1,39,1,0,1.060595446584939,1
2.848881,10.5,4.3333335,.41666666,4,0,1,26,0,0,2.121190893169878,1
3.7263737,10.5,9.416667,6.25,4,0,1,28,0,0,1.060595446584939,1
3.7186515,10.5,10.041667,10.75,4,1,1,47,0,1,.5302977232924694,3
3.0843449,10,4.75,.91666669,4,1,1,24,0,0,.5302977232924694,1
3.58285,10.5,19.583334,.083333336,4,0,1,36,0,2,1.060595446584939,2
3.495508,12.5,12.916667,8.833333,4,0,1,40,0,0,.5302977232924694,1
3.1760294,10.5,5.5833335,.75,4,0,1,24,0,0,1.590893169877408,1
3.5788896,10.5,27.833334,.16666667,4,1,1,48,0,0,1.060595446584939,2
3.2308154,10.5,7.8333335,6.4166665,4,1,1,26,0,0,1.060595446584939,2
3.4673371,12.5,13.5,10.5,4,1,1,34,0,0,1.060595446584939,2
3.1853533,12,3.6666667,3.3333333,4,1,1,29,0,0,1.060595446584939,1
3.1665831,10.5,14.25,4.6666665,4,1,1,51,0,0,2.121190893169878,2
3.6008685,10.5,36.291668,19.416666,4,1,1,61,0,0,.5302977232924694,3
3.3566716,10.5,2.3333333,4.0833335,4,1,1,27,0,0,1.060595446584939,1
3.0255044,10.5,12.041667,13.916667,4,1,1,40,0,2,1.060595446584939,3
3.0720246,10.5,1.8333334,1.75,4,1,1,21,0,0,.5302977232924694,1
1.9975097,9,0,0,4,0,1,20,0,0,1.590893169877408,1
3.4256644,10.5,17.083334,10.25,4,1,1,35,0,0,1.060595446584939,2
3.1831334,10.5,5.5,3.5833333,4,1,1,25,0,0,1.060595446584939,1
3.2341433,10.5,7.5,3.3333333,4,1,1,26,0,0,.5302977232924694,1
3.7186515,12,20.958334,.5,4,1,1,62,0,0,1.060595446584939,2
2.9911971,10.5,9.083333,0,4,1,1,41,0,2,1.060595446584939,2
4.1241169,10.5,1.75,1.75,4,1,1,19,0,0,1.590893169877408,1
1.7037486,10.5,0,0,4,0,1,20,0,0,1.060595446584939,1
2.9301941,10.5,16.708334,9.333333,4,1,1,56,0,0,1.060595446584939,2
2.8651619,10.5,3.875,3.5833333,4,1,1,29,0,0,.5302977232924694,1
3.495508,10.5,10.333333,3.3333333,4,1,1,31,0,0,.5302977232924694,1
2.97226,10.5,1.5,1.0833334,4,1,1,25,0,0,1.060595446584939,1
3.3777251,10.5,15.833333,8.333333,4,1,1,35,0,0,.5302977232924694,3
3.6316402,10.5,21,.83333331,4,1,1,53,0,0,.5302977232924694,3
1.6790559,9,0,0,4,0,1,19,0,0,1.590893169877408,1
3.3378792,10,39.125,9.916667,4,1,1,60,0,0,1.060595446584939,2
3.4600015,10.5,17.166666,1.8333334,4,0,1,37,0,0,.5302977232924694,1
3.5073426,12,7.25,.083333336,4,1,1,34,0,0,.5302977232924694,1
3.2078259,10.5,8.916667,.16666667,4,0,1,31,0,0,.5302977232924694,1
3.9843547,10.5,20.666666,12.666667,4,0,1,40,0,0,1.060595446584939,2
1.8781019,10.5,0,0,4,0,1,20,0,0,2.121190893169878,1
3.1853533,10,26.083334,1.1666666,4,1,1,49,0,0,.5302977232924694,3
3.0581369,10.5,.25,.25,4,1,1,20,0,0,1.060595446584939,1
3.470372,10.5,16.583334,2.1666667,4,0,1,59,0,0,1.060595446584939,2
2.8564281,10.5,17.208334,2.75,4,1,1,37,0,0,1.060595446584939,2
2.3968956,10,18.083334,7.0833335,4,0,1,38,0,2,1.060595446584939,2
5.0279851,12.5,6.0416665,7.0833335,4,1,1,35,0,0,1.060595446584939,1
3.2708752,10.5,15.833333,1.3333334,4,1,1,43,0,2,1.060595446584939,2
3.3131864,10.5,5.4166665,7,4,0,1,36,0,0,1.060595446584939,1
3.6496587,10.5,17.25,9.25,4,1,1,45,0,0,.5302977232924694,1
2.9565115,10,12.75,12.666667,4,1,1,38,0,2,1.060595446584939,2
3.3131864,12,2.8333333,1.9166666,4,0,1,24,0,0,.5302977232924694,1
3.3762705,12,11.666667,4.6666665,4,1,1,37,0,0,1.060595446584939,1
3.446718,12,29,1.3333334,4,1,1,55,0,0,1.060595446584939,2
3.670861,12,19,.41666666,4,0,1,39,0,2,1.060595446584939,2
2.802361,12.5,0,0,4,0,1,24,0,0,.5302977232924694,1
3.9417951,12,13.541667,6.25,4,1,1,35,1,0,1.060595446584939,2
3.495508,10.5,1.2916666,2,4,0,1,27,0,0,.5302977232924694,1
1.831582,10.5,9,1,4,1,1,58,0,0,1.060595446584939,2
3.446718,10.5,13.666667,2.3333333,4,1,1,45,0,0,1.590893169877408,2
3.9833441,9,23.291666,.33333334,4,1,1,43,0,1,.5302977232924694,1
3.693959,10.5,30.5,21.083334,4,0,1,51,0,0,1.590893169877408,2
3.5755508,10,8.458333,9,4,1,1,40,0,0,.5302977232924694,1
3.6316402,12,12.75,2.1666667,4,1,1,43,0,2,1.060595446584939,2
3.78319,12,11.333333,6.25,4,0,1,41,3,0,1.060595446584939,2
3.3131864,10.5,12.166667,12.166667,4,1,1,33,0,0,1.060595446584939,1
2.9077213,10.5,18.583334,.58333331,4,1,1,42,0,0,1.060595446584939,1
3.1018775,10.5,5.6666665,5.3333335,4,1,1,25,0,0,.5302977232924694,1
3.2131031,10.5,6.3333335,1.5833334,4,0,1,26,0,0,1.060595446584939,1
3.0030315,10.5,.83333331,.83333331,4,0,1,20,0,0,2.121190893169878,1
3.6008685,10.5,2.6666667,3.1666667,4,1,1,32,0,2,.5302977232924694,3
3.4640093,10.5,18.583334,6.0833335,4,1,1,44,0,0,1.060595446584939,2
2.9767144,10.5,15.5,16.75,4,1,1,54,0,0,1.060595446584939,2
3.495508,10.5,29.083334,24.5,4,1,1,57,0,0,1.060595446584939,2
3.495508,10.5,17.583334,8,4,0,1,36,2,0,1.060595446584939,2
3.4787009,9,9.791667,15.25,4,1,1,45,0,0,1.060595446584939,2
3.3777251,10.5,5.0833335,5.0833335,4,0,1,25,0,0,.5302977232924694,1
3.48754,10.5,6.9166665,6.9166665,4,0,1,28,0,0,.5302977232924694,1
3.566967,10.5,31.166666,20.666666,4,0,1,47,0,0,1.060595446584939,2
3.4185469,12,6.25,5.1666665,4,0,1,41,0,0,1.060595446584939,2
3.4309695,12,8.666667,1.1666666,4,0,1,29,0,0,.5302977232924694,1
3.3131864,10,20.666666,7.8333335,4,1,1,40,0,0,1.060595446584939,3
2.9077213,5,9.666667,2.4166667,4,1,1,35,0,1,1.060595446584939,2
3.3131864,9.75,25.333334,.083333336,4,1,1,49,0,0,1.590893169877408,2
3.7876444,10.5,5.4166665,6.0833335,4,1,1,38,0,1,.5302977232924694,3
3.4548371,10.5,19.333334,7.0833335,4,1,1,48,0,0,.5302977232924694,3
2.7535708,12.5,.083333336,.16666667,4,0,1,22,0,0,1.590893169877408,1
2.1092138,10.5,0,0,4,0,1,25,0,0,1.590893169877408,1
3.4673371,10.5,8.75,8.75,4,0,1,27,2,0,1.060595446584939,2
3.2631762,10.5,10.25,10.25,4,0,1,26,0,0,.5302977232924694,1
3.6698616,10.5,18.666666,14,4,1,1,39,0,0,1.060595446584939,1
3.2643964,10.5,11.166667,7.75,4,0,1,26,0,0,.5302977232924694,1
3.6008685,10.5,10.75,2,4,0,1,33,2,0,1.060595446584939,2
2.7798879,9,17.458334,18.75,4,1,1,54,0,0,1.060595446584939,2
2.0604236,10.5,13.375,8.666667,4,1,1,52,0,0,1.590893169877408,2
3.1018775,10.5,7.8333335,7.5,4,1,1,34,2,0,1.060595446584939,2
3.48754,9.75,21.916666,7.25,4,0,1,41,0,3,1.060595446584939,2
3.0030315,10.5,18.875,1.4166666,4,1,1,55,0,0,.5302977232924694,3
3.2105324,10.5,24.916666,24.916666,4,0,1,40,0,0,.5302977232924694,1
2.8944762,9.75,5.25,.33333334,4,1,1,36,0,2,1.060595446584939,2
5.1049461,10.5,9.416667,6.4166665,4,1,1,28,0,0,1.060595446584939,2
3.7186515,9.75,11.458333,11.916667,4,1,1,40,0,1,1.060595446584939,2
4.101644,10.5,28.166666,1.6666666,4,1,1,48,0,0,.5302977232924694,3
2.9485433,10.5,8.916667,5.8333335,4,1,1,51,0,0,1.060595446584939,2
3.6008685,9.75,5.8333335,2.5,4,1,1,25,1,0,1.060595446584939,2
3.6698616,9,7.625,6.9166665,4,1,1,30,0,0,1.060595446584939,1
3.1764755,9.75,32.833332,20.5,4,1,1,53,0,0,.5302977232924694,3
4.3630085,9,17.958334,9.416667,4,1,1,39,0,0,1.590893169877408,3
3.53633,10.5,41.083332,41.083332,5,0,1,59,0,0,.5302977232924694,3
3.4185469,10,10.083333,8,5,1,1,31,0,0,1.060595446584939,2
3.1266005,10.5,5.8333335,1.5833334,5,1,1,27,0,0,1.060595446584939,2
2.5712492,10.5,8.291667,.75,5,1,1,50,0,0,.5302977232924694,3
3.0109997,12.5,22.083334,5.1666665,5,0,1,53,0,0,.5302977232924694,1
3.0484939,15,20.208334,3.0833333,5,1,1,44,0,0,1.060595446584939,3
.62760913,12.5,.16666667,.083333336,5,1,1,20,0,0,2.121190893169878,1
2.699959,9,41.916668,40.083332,5,1,1,58,0,0,.5302977232924694,1
.78745788,10.5,14.541667,.16666667,5,1,1,48,0,0,1.060595446584939,2
2.8824036,10.5,21,2,5,1,1,52,0,0,.5302977232924694,3
4.1241169,12,8.583333,5.5833335,5,1,1,48,0,0,.5302977232924694,3
2.9565115,10.5,25.25,3.0833333,5,1,1,46,0,0,.5302977232924694,1
1.3207563,10.5,9.375,7.75,5,1,1,42,0,1,1.590893169877408,2
2.802361,9.75,7.75,.083333336,5,1,1,45,0,0,2.121190893169878,2
3.6233413,9,.95833331,.25,5,1,1,44,0,0,.5302977232924694,3
3.061872,10.5,1.6666666,.58333331,5,0,1,22,0,0,.5302977232924694,1
3.3131864,10.5,6.5,6.3333335,5,0,1,32,0,0,.5302977232924694,1
3.0435228,12,7.6666665,1.4166666,5,0,1,29,0,0,1.060595446584939,1
2.9714372,10.5,14.708333,.91666669,5,0,1,36,0,0,.5302977232924694,1
3.3131864,10.5,17.25,7.4166665,5,0,1,35,2,0,1.060595446584939,2
2.6845779,10.5,2.9166667,.33333334,5,0,1,24,0,0,1.060595446584939,1
2.848881,10.5,18.333334,11.166667,5,1,1,54,0,0,1.060595446584939,2
3.48754,12,16.083334,2.0833333,5,0,1,35,0,0,.5302977232924694,1
3.48754,10.5,7.8333335,.16666667,5,0,1,28,0,0,.5302977232924694,1
1.6549585,9,0,0,5,0,1,18,0,0,2.651488616462347,1
3.6008685,10.5,5.5833335,14.75,5,0,1,39,1,1,1.060595446584939,2
2.808059,10.5,0,2.3333333,5,0,1,24,0,0,2.121190893169878,1
2.97226,10.5,15.583333,6.0833335,5,1,1,41,0,0,.5302977232924694,1
2.6845779,9,2.0833333,2.0833333,5,1,1,33,1,1,1.060595446584939,3
2.7646205,9,21,.083333336,5,1,1,37,0,0,.5302977232924694,1
2.9077213,10.5,36.166668,3.9166667,5,1,1,53,0,0,.5302977232924694,3
3.9009731,10.5,23.125,6.0833335,5,1,1,46,0,0,1.590893169877408,3
3.2261751,10,15.75,6.25,5,1,1,41,0,1,.5302977232924694,3
2.9367089,10.5,12,3.75,5,1,1,31,0,0,1.060595446584939,1
3.2441936,10.5,19.25,13.25,5,1,1,37,0,0,1.060595446584939,3
3.1308649,10,9.125,3.75,5,0,1,31,0,0,1.060595446584939,1
3.3672538,9,23.833334,.58333331,5,1,1,48,0,0,.5302977232924694,3
2.8713536,10.5,7.75,.5,5,1,1,25,0,0,1.060595446584939,1
2.8536541,9,11.833333,1.3333334,5,1,1,45,0,0,1.060595446584939,3
3.2486479,10.5,10.875,1.4166666,5,1,1,41,0,1,1.060595446584939,2
3.827642,12,9.416667,12.5,5,0,1,45,0,2,1.060595446584939,2
3.0095041,10.5,2.4166667,.75,5,0,1,32,0,0,1.590893169877408,1
3.4818091,15,13.5,11.25,5,0,1,40,3,1,1.060595446584939,2
1.831582,10.5,13.916667,11.333333,5,1,1,36,1,0,1.060595446584939,2
4.9226246,10.5,21.541666,19.166666,5,1,1,55,0,0,.5302977232924694,3
3.4265151,12.5,35.333332,22.25,5,1,1,54,0,0,1.060595446584939,2
2.8336134,9,27.541666,6.5833335,5,1,1,49,0,0,.5302977232924694,3
3.3131864,12.5,3.3333333,3.8333333,5,1,1,28,0,0,.5302977232924694,1
2.9428127,5,27.958334,12.583333,5,1,1,57,0,0,.5302977232924694,3
3.1549625,12.5,9.416667,5.25,5,0,1,32,1,0,1.060595446584939,2
1.3340015,12.5,0,0,5,1,1,24,0,0,2.121190893169878,1
3.0582943,10,8.166667,3.3333333,5,1,1,29,0,0,.5302977232924694,1
3.9110236,9,11,10.916667,5,1,1,38,0,0,.5302977232924694,1
3.2308154,9,21,7.9166665,5,1,1,41,0,0,.5302977232924694,1
3.3131864,10,20.75,7,5,1,1,52,0,1,1.060595446584939,2
